int_id,date,Number_of_Hard_Brakes,Total_CO2,Number_of_Stops,Number_of_Vehicles,Average_Number_of_Hard_Brakes,Average_CO2,Average_Number_of_Stops,Total_length,Latitude,Longitude
486,2021-02-11,9,1111561.634,2,5519,0.001659141,204.9152681,0.000368698,0.982876239,29.51486628,-98.55325181
487,2021-02-11,10,1289106.257,16,9047,0.001153749,148.7305668,0.001845999,0.958040554,29.50613585,-98.55033179
489,2021-02-11,1,660117.248,38,3348,0.000314637,207.6974519,0.011956214,0.949302146,29.67037684,-98.63337453
490,2021-02-11,3,608797.8795,39,3172,0.000990248,200.9536615,0.012873226,0.955089408,29.66523897,-98.63127178
491,2021-02-11,18,827564.8781,10,4210,0.004399454,202.2685415,0.002444141,0.971832933,29.49001731,-98.54580991
492,2021-02-11,4,914744.0329,10,4061,0.001050626,240.2635493,0.002626566,0.937516041,29.4848498,-98.53593944
493,2021-02-11,1,807977.4005,11,3927,0.000257862,208.3467884,0.002836484,0.987532738,29.48485154,-98.53363788
494,2021-02-11,6,1066882.986,14,4484,0.001387855,246.7797699,0.003238328,0.964143395,29.47912377,-98.52270943
495,2021-02-11,5,998464.0836,13,4406,0.001246165,248.850276,0.00324003,0.91064651,29.47724394,-98.52027548
496,2021-02-11,2,584163.3531,11,4031,0.000503788,147.147228,0.002770834,0.984848494,29.47281913,-98.51627669
497,2021-02-11,3,698605.9891,19,3204,0.001025987,238.9201213,0.006497915,0.912613882,29.65647269,-98.62602172
498,2021-02-11,2,756695.0152,20,3520,0.000622842,235.6508808,0.006228424,0.912240065,29.63753411,-98.61535519
499,2021-02-11,7,789965.5441,24,3834,0.00196317,221.5481284,0.00673087,0.930010721,29.62654163,-98.61055703
500,2021-02-11,10,790882.2958,24,3865,0.002618276,207.0748119,0.006283862,0.98817777,29.62397478,-98.6096236
501,2021-02-11,11,887228.2018,20,4186,0.002637956,212.7699149,0.004796284,0.996152649,29.6096048,-98.60328246
502,2021-02-11,14,1012410.711,26,4497,0.003555931,257.1473137,0.006603871,0.875491334,29.60496766,-98.60179021
503,2021-02-11,17,892471.2893,26,4480,0.003939227,206.802784,0.006024701,0.963296226,29.60199632,-98.60084259
504,2021-02-11,1,299275.826,0,3250,0.000342531,102.5113098,0.0,0.898289854,29.46709591,-98.5157553
505,2021-02-11,1,769212.7135,33,4908,0.000222984,171.5224293,0.007358485,0.913736515,29.58478851,-98.59766402
506,2021-02-11,2,888236.9821,36,4672,0.000433722,192.6238247,0.007806991,0.986997415,29.58031756,-98.59641884
507,2021-02-11,11,918107.0292,39,4420,0.002567485,214.2933069,0.009102903,0.969309427,29.57402616,-98.59441676
508,2021-02-11,3,913827.1504,33,4908,0.000682901,208.0178821,0.007511913,0.895073775,29.56656265,-98.59220212
509,2021-02-11,7,967779.7356,32,5379,0.001347038,186.2336941,0.006157887,0.966088076,29.56247372,-98.5909587
510,2021-02-11,7,944280.685,17,4398,0.002269812,306.1913339,0.0055124,0.701217888,29.5537212,-98.58708418
511,2021-02-11,15,974860.9534,24,5981,0.002568103,166.9028997,0.004108965,0.976573626,29.54588756,-98.58095191
512,2021-02-11,13,1353683.665,36,6189,0.002224086,231.5930153,0.006159008,0.944433206,29.54465267,-98.57898597
513,2021-02-11,2,1212146.86,38,5025,0.000410229,248.6289863,0.007794354,0.970213729,29.53990693,-98.57159613
514,2021-02-11,10,1087436.266,42,4844,0.002209885,240.3109366,0.009281518,0.934170486,29.44717857,-98.51477082
515,2021-02-11,12,1083098.132,36,5589,0.002194714,198.0909093,0.006584143,0.978293464,29.5328888,-98.5641129
516,2021-02-11,33,1110725.416,41,5698,0.007232272,243.4263059,0.00898555,0.800786524,29.529856,-98.56097366
517,2021-02-11,32,807292.9523,55,4475,0.009421835,237.6931447,0.016193778,0.758964504,29.51912345,-98.55477086
518,2021-02-11,65,767523.2826,151,4992,0.013788061,162.8101159,0.032030725,0.944355679,29.51411794,-98.55332795
519,2021-02-11,7,1244475.231,30,8819,0.00081634,145.1306186,0.003498598,0.972316976,29.49711566,-98.54818079
520,2021-02-11,40,1750555.36,74,10246,0.004001346,175.114428,0.007402489,0.975662399,29.50717288,-98.55100665
521,2021-02-11,10,802137.801,14,3845,0.002685737,215.4331509,0.003760032,0.968367277,29.48463808,-98.53614346
522,2021-02-11,1,787502.2171,12,3924,0.00026927,212.0511146,0.003231246,0.946416334,29.48462786,-98.53312378
523,2021-02-11,6,892346.7567,20,4395,0.00137164,203.9963615,0.004572132,0.995296206,29.48159635,-98.52632056
524,2021-02-11,2,1026337.74,21,4352,0.000481372,247.0249937,0.005054403,0.954685915,29.47903716,-98.52300499
525,2021-02-11,4,959692.6744,21,4405,0.000994932,238.7071351,0.005223391,0.912684902,29.47720831,-98.52063695
526,2021-02-11,2,795215.3345,21,4208,0.000502724,199.8869416,0.005278603,0.945419579,29.47544817,-98.51842177
527,2021-02-11,5,502170.0639,10,3858,0.001316747,132.2461965,0.002633494,0.98424996,29.46895874,-98.51602196
528,2021-02-11,9,219093.0945,3,3467,0.002647331,64.44578253,0.000882444,0.980573938,29.46265251,-98.51600427
529,2021-02-11,8,168209.7237,4,3321,0.002459254,51.70880889,0.001229627,0.979529879,29.46015488,-98.5160104
530,2021-02-11,22,818127.7398,92,5021,0.004471397,166.2806464,0.018698571,0.979916776,29.4486156,-98.51536179
531,2021-02-11,53,1264075.214,189,5486,0.009822288,234.2662469,0.03502665,0.983574798,29.44115936,-98.51281417
532,2021-02-11,3,576038.2133,6,3955,0.000770049,147.8592843,0.001540099,0.985045309,29.39942834,-98.47305421
533,2021-02-11,4,292773.3304,5,2329,0.001770024,129.5539908,0.002212531,0.970311613,29.40125363,-98.4693064
534,2021-02-11,3,70503.81728,0,1262,0.002418302,56.83316535,0.0,0.982995278,29.40152854,-98.46145725
535,2021-02-11,3,95595.57931,0,1653,0.001883193,60.00830704,0.0,0.963726012,29.40153065,-98.45292548
539,2021-02-11,6,418181.7052,5,1985,0.003264056,227.4947322,0.002720046,0.926047308,29.43066571,-98.40922748
540,2021-02-11,3,430933.5171,8,2069,0.001493137,214.4809571,0.003981699,0.971093493,29.432476,-98.4018294
541,2021-02-11,4,427095.1552,9,2445,0.001716317,183.257634,0.003861713,0.953199281,29.4340289,-98.39544412
542,2021-02-11,23,663191.4302,398,4124,0.005981901,172.4845982,0.103512903,0.932330577,29.3997342,-98.47295647
543,2021-02-11,21,524199.2708,336,2335,0.00913667,228.0683623,0.146186716,0.984338527,29.40146262,-98.46923009
544,2021-02-11,2,466579.8606,14,2647,0.000787583,183.7351634,0.00551308,0.959355938,29.43836104,-98.38167736
545,2021-02-11,1,503541.2329,13,2240,0.000463982,233.6338544,0.00603176,0.962168748,29.44035937,-98.3754105
547,2021-02-11,8,274274.1534,85,1968,0.004312961,147.8667259,0.045825214,0.942517304,29.4017592,-98.46201607
548,2021-02-11,19,234692.4385,102,1871,0.013492278,166.6597738,0.072432231,0.752652523,29.40175986,-98.45325384
550,2021-02-11,5,233515.8647,17,1899,0.003120455,145.7351561,0.010609547,0.843775859,29.44960893,-98.34623693
551,2021-02-11,5,396637.9797,17,1895,0.002717327,215.5590425,0.009238913,0.970999122,29.45211046,-98.33835056
553,2021-02-11,1,328887.9315,7,1702,0.000599411,197.1391067,0.004195878,0.98020203,29.45676563,-98.32368393
554,2021-02-11,1,467202.578,6,2045,0.000511225,238.8455572,0.003067349,0.956521532,29.42885025,-98.41562557
555,2021-02-11,2,379729.4755,9,1782,0.00116798,221.7581519,0.005255908,0.960919521,29.46030238,-98.31112533
556,2021-02-11,1,492936.146,4,2192,0.000589805,290.7364283,0.002359222,0.773482807,29.43078481,-98.40943388
557,2021-02-11,32,427519.8212,52,2275,0.019497823,260.4908053,0.031683962,0.721410494,29.44049575,-98.37570719
558,2021-02-11,3,367181.0933,4,2258,0.001549407,189.6376427,0.002065876,0.857495451,29.44367266,-98.36562123
559,2021-02-11,3,387851.2841,4,2184,0.001430635,184.9578894,0.001907513,0.960151443,29.44656502,-98.35651489
560,2021-02-11,1,411125.4489,4,1825,0.000587113,241.3769688,0.002348451,0.933287959,29.45271559,-98.337106
562,2021-02-11,1,287102.7629,4,1574,0.000679238,195.0110612,0.002716951,0.935348379,29.46097362,-98.30942246
563,2021-02-11,3,400506.5263,6,2232,0.001661391,221.7992511,0.003322781,0.809012686,29.46402962,-98.2978458
565,2021-02-11,4,321803.7744,8,2065,0.002355037,189.4649509,0.004710074,0.822511911,29.46380247,-98.297626
570,2021-02-11,4,267349.4699,8,1982,0.002089586,139.6624365,0.004179172,0.965819707,29.46616916,-98.28869589
577,2021-02-11,30,824454.7318,35,3176,0.013236113,363.7525273,0.015442132,0.713641836,29.58504487,-98.63739276
578,2021-02-11,25,636530.7435,50,2931,0.009597862,244.373375,0.019195724,0.888688743,29.58112662,-98.64128044
579,2021-02-11,55,833931.7845,377,3062,0.019889727,301.5759234,0.13633504,0.903085095,29.58171334,-98.64114386
580,2021-02-11,42,898001.9903,172,3297,0.014660281,313.4514665,0.060037342,0.868936511,29.56532852,-98.65504909
581,2021-02-11,43,702866.4532,276,3174,0.014969702,244.6907327,0.0960846,0.904999568,29.56564069,-98.65438663
582,2021-02-11,32,803492.4521,158,4286,0.008387852,210.6117472,0.04141502,0.890116894,29.55622322,-98.66410591
583,2021-02-11,9,844640.5207,16,3818,0.002542147,238.5778365,0.004519373,0.927269323,29.55848233,-98.66191784
584,2021-02-11,11,805482.8212,14,4114,0.003718877,272.3174042,0.004733116,0.718979647,29.55024769,-98.67062654
585,2021-02-11,3,526734.7794,8,3315,0.001048142,184.0309366,0.002795045,0.863411097,29.54124433,-98.67916465
586,2021-02-11,38,768781.328,84,4519,0.008917676,180.4142801,0.019712757,0.942951978,29.48784855,-98.70783871
587,2021-02-11,10,833457.8538,125,4536,0.002270522,189.2384293,0.028381523,0.97095983,29.49154687,-98.70623322
588,2021-02-11,6,833574.6751,18,4615,0.001393692,193.6243454,0.004181075,0.932852208,29.49804188,-98.70262301
589,2021-02-11,7,776161.9135,17,4046,0.001887659,209.3041571,0.004584315,0.916534032,29.51193646,-98.69588731
590,2021-02-11,31,851562.4093,466,4048,0.007895032,216.8745898,0.118680155,0.969990113,29.51307834,-98.69573445
591,2021-02-11,30,903028.4897,51,3621,0.008446084,254.2351616,0.014358343,0.980928409,29.53074629,-98.68411918
593,2021-02-11,83,566709.6764,806,2862,0.025399095,173.4206407,0.246646638,1.141800457,29.38664044,-98.7015161
596,2021-02-11,21,526568.5262,214,2020,0.010840592,271.8244909,0.11047079,0.958991912,29.38935539,-98.70133067
597,2021-02-11,6,528527.5611,7,2351,0.00261605,230.4424224,0.003052058,0.97555684,29.40073638,-98.70538714
598,2021-02-11,1,446919.7211,2,2308,0.000454034,202.9168664,0.000908069,0.954279441,29.40549774,-98.70798498
599,2021-02-11,7,390328.065,5,2383,0.002974771,165.8766588,0.002124836,0.987462149,29.40655843,-98.70914211
601,2021-02-11,2,185092.7304,3,1787,0.001171375,108.4065215,0.001757063,0.955453158,29.41599478,-98.70989265
602,2021-02-11,2,204827.3651,0,2017,0.001058339,108.3883735,0.0,0.93691325,29.42142846,-98.7096347
603,2021-02-11,2,235914.6759,6,2100,0.000996229,117.5125036,0.002988687,0.955986115,29.42138645,-98.70994817
604,2021-02-11,1,186111.2977,0,1961,0.000588144,109.4602655,0.0,0.867039027,29.43000684,-98.71114594
605,2021-02-11,1,76779.124,0,1116,0.000995866,76.46168548,0.0,0.899777422,29.43609785,-98.71115781
606,2021-02-11,2,190413.9625,0,1785,0.001231388,117.2367103,0.0,0.909906876,29.43848602,-98.71145804
607,2021-02-11,4,174608.6754,1,1676,0.002502274,109.2296871,0.000625568,0.953786374,29.44527086,-98.71122829
608,2021-02-11,8,242353.5643,1,1835,0.004686086,141.9612029,0.000585761,0.930344237,29.4454315,-98.71152832
609,2021-02-11,3,286514.6856,2,1912,0.00163171,155.8363163,0.001087807,0.961590857,29.44941069,-98.71125588
610,2021-02-11,4,325027.5961,2,1928,0.00217022,176.3453707,0.00108511,0.95598074,29.44956046,-98.7115728
611,2021-02-11,12,401618.6159,7,2134,0.005938988,198.767346,0.00346441,0.94683517,29.46321867,-98.71133087
613,2021-02-11,14,276681.2568,23,2245,0.006925047,136.8593278,0.011376862,0.900510937,29.46774189,-98.71113616
614,2021-02-11,2,279477.9469,3,2128,0.001011129,141.2941113,0.001516693,0.929505274,29.46843537,-98.71139517
615,2021-02-11,24,578308.2527,120,3150,0.00792171,190.8829344,0.039608551,0.961793269,29.47787773,-98.71057876
616,2021-02-11,4,329438.8473,27,3042,0.001488189,122.5668095,0.010045275,0.883573575,29.47781198,-98.71088341
617,2021-02-11,28,565857.1221,689,2410,0.0119611,241.7240614,0.294328501,0.971336842,29.47780991,-98.70086788
618,2021-02-11,21,960396.0397,9,4214,0.005110078,233.6999236,0.002190033,0.975208008,29.44348876,-98.66422115
619,2021-02-11,5,977945.9404,11,4536,0.001129532,220.9243041,0.002484971,0.975884245,29.44368614,-98.66410002
620,2021-02-11,42,732209.748,58,2896,0.015891411,277.04396,0.021945282,0.912616387,29.44646451,-98.67396322
621,2021-02-11,2,628496.3312,11,2800,0.000955979,300.4146505,0.005257885,0.747177193,29.44671829,-98.67278012
622,2021-02-11,5,551215.3587,17,3137,0.002101256,231.6489182,0.00714427,0.758536555,29.4493216,-98.68393533
623,2021-02-11,21,593250.4891,40,3303,0.010927567,308.7040265,0.020814414,0.581818112,29.44909215,-98.68402811
624,2021-02-11,5,455931.5839,12,3100,0.001823815,166.307011,0.004377157,0.88435661,29.45122549,-98.6855053
625,2021-02-11,23,639612.9473,44,2982,0.006909829,192.157217,0.013218803,1.116227986,29.45208479,-98.68624449
626,2021-02-11,20,814219.9837,256,2856,0.005658864,230.3780051,0.072433458,1.237492401,29.46159857,-98.69089625
627,2021-02-11,19,825625.3222,19,2882,0.005906181,256.646958,0.005906181,1.116227986,29.46201252,-98.6914005
628,2021-02-11,20,802466.914,257,2783,0.005822118,233.6028623,0.074814219,1.234342746,29.46390151,-98.69208772
629,2021-02-11,6,769228.8363,11,2799,0.002171833,278.439485,0.003981695,0.987010644,29.4651999,-98.69303723
630,2021-02-11,42,723815.4833,889,2484,0.018033565,310.7850793,0.381710452,0.937596802,29.47393996,-98.69728209
631,2021-02-11,31,722328.4937,484,3254,0.009958406,232.0400035,0.155479623,0.956652773,29.50148978,-98.7014809
632,2021-02-11,24,799937.0749,31,4148,0.006017496,200.5674288,0.007772599,0.961516344,29.51676114,-98.69352845
633,2021-02-11,23,833353.9845,406,4019,0.006103911,221.1616816,0.107747301,0.937565518,29.51676228,-98.69395725
634,2021-02-11,33,757066.5821,56,3174,0.011066352,253.8777451,0.018779265,0.939512411,29.52721664,-98.6867721
635,2021-02-11,40,714331.6944,101,3170,0.013035886,232.7986669,0.032915613,0.967966146,29.52805575,-98.68642543
636,2021-02-11,16,728069.5417,26,3439,0.004688616,213.3524086,0.007619001,0.992300333,29.53877345,-98.68074833
637,2021-02-11,20,750518.5491,127,4078,0.005490536,206.0374639,0.034864905,0.893239692,29.54860876,-98.67177621
638,2021-02-11,40,795630.5044,315,2975,0.016296071,324.1412786,0.128331559,0.825068705,29.58523022,-98.63761754
639,2021-02-11,116,1157957.315,1231,5742,0.0214255,213.877707,0.22736888,0.942896108,29.59153548,-98.59178573
640,2021-02-11,1,480070.2612,7,2753,0.000422512,202.8354635,0.002957584,0.859715394,29.39202127,-98.66434002
641,2021-02-11,26,1096551.183,69,7019,0.003873424,163.3618537,0.010279473,0.956319502,29.60792346,-98.46886579
642,2021-02-11,20,1518935.415,150,6118,0.004178575,317.3493125,0.031339316,0.782334124,29.59464298,-98.47269815
643,2021-02-11,25,1247292.655,68,5187,0.005799016,289.3227946,0.015773323,0.83113097,29.58412259,-98.47575648
644,2021-02-11,2,1064306.003,25,5114,0.000506386,269.4750269,0.00632983,0.772302186,29.59443669,-98.47260085
645,2021-02-11,10,791455.2358,21,4820,0.002254036,178.3968972,0.004733477,0.920432663,29.59898471,-98.47125634
646,2021-02-11,23,1472189.69,111,5722,0.005984045,383.0282237,0.028879521,0.671715148,29.59134434,-98.47365529
647,2021-02-11,2,820087.451,18,4775,0.000453307,185.8755698,0.00407976,0.923984057,29.58988037,-98.47389653
648,2021-02-11,1,858798.9486,11,5893,0.000176346,151.4455871,0.001939804,0.962273309,29.61030498,-98.46800148
649,2021-02-11,30,1027346.147,65,6818,0.004808703,164.6734144,0.010418856,0.915032056,29.61072805,-98.46805314
650,2021-02-11,5,713994.429,9,3191,0.001671145,238.6376969,0.003008062,0.93762455,29.6253857,-98.46255037
651,2021-02-11,3,687661.1514,9,3364,0.000983906,225.5312203,0.002951717,0.906383171,29.62687667,-98.46201729
652,2021-02-11,24,885198.1088,11,3800,0.007374531,271.9967154,0.003379994,0.856432661,29.63158237,-98.459185
653,2021-02-11,2,818735.2844,14,3835,0.000670135,274.3315604,0.004690945,0.778219959,29.6318165,-98.45932783
654,2021-02-11,25,517927.9491,232,3096,0.009374153,194.2054342,0.08699214,0.861404265,29.63915069,-98.45509552
655,2021-02-11,6,575497.5786,12,3178,0.002003733,192.1906097,0.004007467,0.942231119,29.64020561,-98.45481877
656,2021-02-11,3,412518.2798,9,2646,0.001222897,168.1557992,0.003668691,0.927131867,29.64780737,-98.45128726
657,2021-02-11,21,633211.2385,1278,2529,0.008579352,258.6924905,0.522114869,0.967867625,29.64608051,-98.45155544
658,2021-02-11,1,490963.0438,6,2119,0.000658488,323.2930452,0.003950925,0.716673728,29.43420082,-98.62154085
659,2021-02-11,6,314370.7221,3,1747,0.002558863,134.0719322,0.001279431,1.34218172,29.43437341,-98.6215343
660,2021-02-11,6,701633.3459,5,2215,0.002374392,277.6587352,0.00197866,1.140841076,29.42731621,-98.60097594
661,2021-02-11,1,502431.1929,4,2036,0.000604556,303.7477872,0.002418224,0.812429525,29.42815418,-98.60317026
662,2021-02-11,9,420751.9319,3,2221,0.004477268,209.3132366,0.001492423,0.905067285,29.42076921,-98.59155314
663,2021-02-11,3,473348.0879,1,2387,0.00267539,422.1303258,0.000891797,0.46976608,29.42048545,-98.59126038
664,2021-02-11,2,327097.5765,8,2722,0.000812327,132.8551277,0.003249309,0.904504817,29.47450546,-98.69784963
665,2021-02-11,33,714684.0755,61,3890,0.008941247,193.6414203,0.01652776,0.94878158,29.42443621,-98.48133026
666,2021-02-11,6,447600.901,14,3370,0.001812018,135.1768089,0.004228042,0.982559505,29.42161411,-98.48068206
667,2021-02-11,52,837356.2278,63,3565,0.015251099,245.5885186,0.018477293,0.956406813,29.41778555,-98.48025094
668,2021-02-11,37,568054.4525,35,3238,0.012470576,191.458541,0.01179649,0.916301461,29.41154562,-98.47993188
669,2021-02-11,28,610192.9063,127,2801,0.01041632,226.9987291,0.04724545,0.959689228,29.58278365,-98.34558828
670,2021-02-11,2,730033.6385,4,3115,0.000739987,270.1078198,0.001479975,0.867656178,29.54836056,-98.31817942
673,2021-02-11,4,479280.6014,24,2010,0.002036088,243.96441,0.01221653,0.977388712,29.53635249,-98.30336786
674,2021-02-11,11,823262.442,28,3527,0.003553034,265.9162919,0.009044086,0.877784479,29.55634558,-98.3243078
676,2021-02-11,34,664238.1273,1621,1935,0.01821736,355.9019222,0.868539447,0.964522798,29.65104295,-98.44953851
677,2021-02-11,1,480698.2321,199,3029,0.000364615,175.2699026,0.072558433,0.905452988,29.65220134,-98.44952465
678,2021-02-11,25,1679843.779,67,6910,0.005003489,336.2031866,0.01340935,0.723084451,29.51964159,-98.51977451
679,2021-02-11,75,725543.5692,51,5419,0.01729935,167.3524303,0.011763558,0.800041145,29.52047035,-98.50043001
680,2021-02-11,24,1022309.362,71,5297,0.004565469,194.4717518,0.01350618,0.992420756,29.55639857,-98.485132
682,2021-02-11,2,424552.3891,0,2748,0.000960421,203.8744098,0.0,0.757795189,29.34826627,-98.42519233
685,2021-02-11,6,34860.28117,27,678,0.024085776,139.9394852,0.10838599,0.367418415,29.52108673,-98.51089436
695,2021-02-11,1,143470.3537,13,2661,0.000980726,140.7050858,0.012749436,0.383184117,29.40790798,-98.55683414
696,2021-02-11,1,16986.59566,1,623,0.008838912,150.1430203,0.008838912,0.181598875,29.40452127,-98.55671178
697,2021-02-11,3,46854.57598,14,715,0.022467026,350.8943293,0.104846122,0.186753874,29.40438776,-98.55710538
698,2021-02-11,2,21780.06164,2,423,0.025405249,276.6639498,0.025405249,0.186108481,29.5230926,-98.51525983
699,2021-02-11,3,183835.4271,19,4839,0.001516698,92.94095822,0.009605756,0.408758165,29.52068217,-98.5074009
700,2021-02-11,3,109928.3332,15,2539,0.001961342,71.86901608,0.00980671,0.60242813,29.40406128,-98.54894142
